0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
VITRECTOMIA ANTERIOR,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VITRECTOMIA VIAS PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE ESCLERA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENXERTO DE ESCLERA,,,,,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SUTURA DE ESCLERA,,,,,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENUCLEAÇÃO OU EVISCERAÇÃO COM OU SEM IMPLANTE,,,,,HCO,HSO,REF,,,BULBO OCULAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INJEÇÃO RETROBULBAR,,,,,HCO,HSO,REF,,,BULBO OCULAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTITUIÇÃO DE GLOBO OCULAR COM LESÃO DE ESTRUTURAS INTRA-OCULARES,,,,,HCO,HSO,REF,,,BULBO OCULAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE ÍRIS E CORPO CILIAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CICLOTERAPIA ANTIGLAUCOMATOSA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIAS FISTULIZANTES ANTIGLAUCOMATOSAS COM OU SEM IMPLANTES DE DRENAGEM,,,,,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CIRURGIA ANTIGLAUCOMATOSA VIA ANGULAR COM IMPLANTE DE STENT DE
DRENAGEM POR TÉCNICA MINIMAMENTE INVASIVA (COM DIRETRIZ DE UTILIZAÇÃO)",473/2021,08/11/2021,,,HCO,HSO,REF,,149,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DRENAGEM DE DESCOLAMENTO DE CORÓIDE,,,,,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"FIXAÇÃO ESCLERAL OU IRIANA DE LENTE INTRA-OCULAR (EXCETO PARA CORREÇÃO ISOLADA DE
DISTÚRBIOS DE REFRAÇÃO)",,,,,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FOTOTRABECULOPLASTIA (LASER),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
GONIOTOMIA OU TRABECULOTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IRIDECTOMIA (LASER OU CIRÚRGICA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IRIDOCICLECTOMIA,,,,,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SINEQUIOTOMIA (LASER OU CIRÚRGICA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÍRIS E CORPO CILIAR,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
