0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"HIV, GENOTIPAGEM (COM DIRETRIZ DE UTILIZAÇÃO)",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,31,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HLA B27, FENOTIPAGEM/GENOTIPAGEM (COM DIRETRIZ DE UTILIZAÇÃO)","465/2021
625/2024","01/04/2021
23/12/2024",,Seg. Ambulatorial,HCO,HSO,REF,PAC,32,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HPV - TIPAGEM POR PCR,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HPV (VÍRUS DO PAPILOMA HUMANO) - DETECÇÃO DO DNA POR TÉCNICAS DE HIBRIDIZAÇÃO,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HTLV-I, POR PCR",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"MYCOBACTERIUM TUBERCULOSIS, DETECÇÃO POR PCR",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"MYCOBACTERIUM LEPRAE (BACILO DE HANSEN), DETECÇÃO DE RESISTÊNCIA A ANTIBIÓTICOS POR PCR",480/2022,02/07/2022,,Seg. Ambulatorial,HCO,HSO,REF,,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"MYCOBACTERIUM LEPRAE (BACILO DE HANSEN), PESQUISA PCR EM TEMPO REAL",480/2022,02/07/2022,,Seg. Ambulatorial,HCO,HSO,REF,,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PCR EM TEMPO REAL PARA INFLUENZA A E B (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,129,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PCR EM TEMPO REAL PARA VÍRUS SINCICIAL RESPIRATÓRIO (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,131,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"PROTEÍNA S TOTAL + LIVRE, DOSAGEM",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
SARS-CoV-2 (CORONAVÍRUS COVID-19) - PESQUISA POR RT - PCR (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,126,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TESTE DE HIBRIDIZAÇÃO COM SONDA EM LINHA (LPA 1ª LINHA) (COM DIRETRIZ DE UTILIZAÇÃO),619/2024,02/01/2025,,Seg. Ambulatorial,HCO,HSO,REF,,168,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TESTE DE HIBRIDIZAÇÃO COM SONDA EM LINHA (LPA 2ª LINHA) (COM DIRETRIZ DE UTILIZAÇÃO),619/2024,02/01/2025,,Seg. Ambulatorial,HCO,HSO,REF,,169,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTE PARA DETECÇÃO DO VÍRUS MONKEYPOX (MPXV) POR BIOLOGIA MOLECULAR
(COM DIRETRIZ DE UTILIZAÇÃO",544/2022,21/09/2022,,Seg. Ambulatorial,HCO,HSO,REF,,157,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TOXOPLASMOSE - PESQUISA EM LÍQUIDO AMINIÓTICO POR PCR (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,125,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
VÍRUS ZIKA - POR PCR (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,111,BIOLOGIA MOLECULAR,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TRANSFUSÃO AMBULATORIAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,TRANSFUSÃO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TRANSFUSÃO HOSPITALAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,TRANSFUSÃO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
