0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"RADIOTERAPIA COM MODULAÇÃO DA INTENSIDADE DO FEIXE (IMRT) PARA TUMORES DE PULMÃO,
MEDIASTINO E ESÔFAGO",584/2023,01/09/2023,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"RADIOTERAPIA CONFORMADA TRIDIMENSIONAL - PARA CABEÇA E PESCOÇO, SISTEMA NERVOSO CENTRAL
(SNC), MAMA, TORÁX, ABDOME E PELVE",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA CONVENCIONAL COM ACELERADOR LINEAR COM FÓTONS E ELÉTRONS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA CONVENCIONAL COM ACELERADOR LINEAR COM UNIDADE DE TELECOBALTO,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA CONVENCIONAL COM ACELERADOR LINEAR SÓ COM FÓTONS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA DE HEMANGIOMA,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA ESTEREOTÁXICA FRACIONADA,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA INTRAOPERATÓRIA POR ELÉTRONS (IOERT) - COM DIRETRIZ DE UTILIZAÇÃO,,,,,HCO,HSO,REF,PAC,147,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA PARA PROFILAXIA DE QUELÓIDE,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA MEGAVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA INTERSTICIAL,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE ALTA TAXA DE DOSE
(BATD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA INTRACAVITÁRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE ALTA TAXA DE DOSE
(BATD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA INTRALUMINAL,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE ALTA TAXA DE DOSE
(BATD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA POR MOLDAGEM OU CONTATO,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE ALTA TAXA DE DOSE
(BATD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA INTERSTICIAL,,,,,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE BAIXA TAXA DE DOSE
(BBTD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA INTRACAVITÁRIA,,,,,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE BAIXA TAXA DE DOSE
(BBTD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA OFTÁLMICA,,,,,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE BAIXA TAXA DE DOSE
(BBTD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
BRAQUITERAPIA POR MOLDAGEM OU CONTATO,,,,,HCO,HSO,REF,PAC,,"BRAQUITERAPIA DE BAIXA TAXA DE DOSE
(BBTD)",RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOTERAPIA PARA PROFILAXIA DE QUELÓIDE,,,,,HCO,HSO,REF,PAC,,RADIOTERAPIA DE ORTOVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ROENTGENTERAPIA,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,RADIOTERAPIA DE ORTOVOLTAGEM,RADIOTERAPIA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
