0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GALACTOSIDASE EM LEUCÓCITOS OU FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GLICOSIDASE EM LEUCÓCITOS OU FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA BETA-GLICURONIDASE EM FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA ESFINGOMIELINASE EM FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA GALACTOCEREBROSIDASE EM LEUCÓCITOS E FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA HEXOSAMINIDASE A E TOTAL EM SORO, LEUCÓCITOS OU
FIBROBLASTOS",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA IDURONATO 2-SULFATASE EM FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DA ATIVIDADE ENZIMÁTICA DA N-ACETILGALACTOSAMINA-6-SULFATASE EM FIBROBLASTOS,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"DOSAGEM QUANTITATIVA DE ÁCIDOS GRAXOS DE CADEIA MUITO LONGA PARA O DIAGNÓSTICO DE ERROS
INATOS DO METABOLISMO (EIM)",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"GLICOSAMINOGLICANOS URINÁRIOS, DOSAGEM QUANTITATIVA OU ANÁLISE QUALITATIVA",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"PORFIRINAS URINÁRIAS OU PLASMÁTICAS, FRACIONAMENTO E QUANTIFICAÇÃO",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTES DE ERROS INATOS DO METABOLISMO, QUALITATIVOS, NA URINA",,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTE DUPLO: 1 TRIMESTRE - PROTEÍNA A PLASMÁTICA ASSOCIADA À GESTAÇÃO (PAPP-A), BETA-
GONADOTROFINA CORIÔNICA HUMANA LIVRE (β-HCG) COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO
DE RISCO PARA ANOMALIAS FETAIS",,,,Seg. Ambulatorial,HCO,,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTE DUPLO: 2 TRIMESTRE - ALFA-FETOPROTEÍNA (αFP), BETA-GONADOTROFINA CORIÔNICA HUMANA
LIVRE (β-HCG) COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO DE RISCO PARA ANOMALIAS FETAIS",,,,Seg. Ambulatorial,HCO,,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTE QUÁDRUPLO: ALFA-FETOPROTEÍNA (αFP), ESTRIOL NÃO CONJUGADO (uE3), BETA-GONADOTROFINA
CORIÔNICA HUMANA LIVRE (β-HCG) E INIBINA COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO DE RISCO
PARA ANOMALIAS FETAIS",,,,Seg. Ambulatorial,HCO,,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"TESTE TRIPLO: ALFA-FETOPROTEÍNA (αFP), ESTRIOL NÃO CONJUGADO (uE3), BETA-GONADOTROFINA
CORIÔNICA HUMANA LIVRE (β-HCG) COM ELABORAÇÃO DE LAUDO CONTENDO CÁLCULO DE RISCO PARA
ANOMALIAS FETAIS",,,,Seg. Ambulatorial,HCO,,REF,PAC,,GENÉTICA BIOQUÍMICA,GENÉTICA,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
