0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
FRATURA DE ACETÁBULO - REDUÇÃO INCRUENTA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA DE ACETÁBULO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA E/OU LUXAÇÃO E/OU AVULSÃO COXO-FEMORAL - REDUÇÃO INCRUENTA,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA E/OU LUXAÇÃO E/OU AVULSÃO COXO-FEMORAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA/LUXAÇÃO COM FIXADOR EXTERNO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E/OU LUXAÇÕES DO ANEL PÉLVICO - REDUÇÃO INCRUENTA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"FRATURAS E/OU LUXAÇÕES DO ANEL PÉLVICO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO
CIRÚRGICO",,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OSTEOMIELITE AO NÍVEL DA PELVE - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"OSTEOTOMIAS AO NÍVEL DO COLO OU REGIÃO TROCANTERIANA (SUGIOKA, MARTIN, BOMBELLI ETC) -
TRATAMENTO CIRÚRGICO",,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OSTEOTOMIAS / ARTRODESES - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"OSTEOTOMIAS SUPRA-ACETABULARES (CHIARI, PEMBERTON, ""DIAL"", ETC) - TRATAMENTO CIRÚRGICO",,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO-BIÓPSIA COXO-FEMORAL-ARTROCENTESE,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE QUADRIL COM FIXADOR EXTERNO,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REVISÃO DE ARTROPLASTIAS DE QUADRIL COM RETIRADA DE COMPONENTES E IMPLANTE DE PRÓTESE,,,,,HCO,HSO,REF,,,CINTURA PÉLVICA,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
