0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
EMBOLIZAÇÃO PARA TRATAMENTO DE IMPOTÊNCIA,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
EMBOLIZAÇÃO PULMONAR PARA TRATAMENTO DE FÍSTULA ARTERIOVENOSA OU OUTRA SITUAÇÃO,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
EMBOLIZAÇÃO SELETIVA DE FÍSTULA OU ANEURISMA RENAL PARA TRATAMENTO DE HEMATÚRIA,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESCLEROSE PERCUTÂNEA DE CISTO PANCREÁTICO,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESCLEROSE PERCUTÂNEA DE MALFORMAÇÕES VENOSAS,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ESCLEROSE PERCUTÂNEA DE NÓDULOS BENIGNOS DIRIGIDA OU NÃO POR RX, US, TC, RM",,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"EXÉRESE PERCUTÂNEA DE TUMOR ORIENTADA POR RX, US, TC OU RM",,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GASTROSTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC,,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"IMPLANTE DE ENDOPRÓTESE EM ANEURISMA OU DISSECÇÃO DE AORTA ABDOMINAL OU TORÁCICA COM
STENT REVESTIDO (STENT-GRAFT)",,,,,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
LITOTRIPSIA MECÂNICA DE CÁLCULOS RENAIS ORIENTADA POR RX OU US,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"MÉTODOS INTERVENCIONISTAS
DIAGNÓSTICOS E TERAPÊUTICOS POR
IMAGEM",MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
