0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"LCR, MICROBIOLOGIA (COLORAÇÃO DE GRAM + CULTURA AERÓBICA, AGLUTINAÇÃO PELO LÁTEX PARA
BACTÉRIAS, E, A CRITÉRIO DO MÉDICO ASSISTENTE, PESQUISA E CULTURA DE MICOBACTÉRIAS E
CRYPTOCOCCUS)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LCR, ROTINA (ASPECTO, COR, CONTAGEM GLOBAL E ESPECÍFICA DE LEUCÓCITOS E HEMÁCIAS, PROTEÍNA,
GLICOSE, CLORO E, A CRITÉRIO DO MÉDICO ASSISTENTE: TESTES TREPONÊMICOS E NÃO-TREPONÊMICOS
DA SÍFILIS, ELETROFORESE DE PROTEÍNAS COM CONCENTRAÇÃO, ÍNDICE DE IMUNOPRODUÇÃO DE IGG,
LACTATO, LDH E ANTICORPOS PARA NEUROCISTICERCOSE)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LÍQUIDO AMNIÓTICO, CITOLOGIA; LÍQUIDO AMNIÓTICO, CREATININA.",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
MATURIDADE PULMONAR FETAL - QUALQUER TÉCNICA,,,,Seg. Ambulatorial,HCO,,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PESQUISA DE BANDAS OLIGOCLONAIS NO LÍQUOR POR ISOFOCALIZAÇÃO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"PROTEÍNA MIELINA BÁSICA, ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PUNÇÃO LOMBAR COM MANOMETRIA PARA COLETA DE LÍQUIDO CEFALORRAQUEANO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"RAGÓCITOS, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ROTINA LÍQUIDO SINOVIAL - CARACTERES FÍSICOS, CITOLOGIA, PROTEÍNAS, ÁCIDO ÚRICO, FATOR
REUMATÓIDE, MICROBIOLOGIA (COLORAÇÃO DE GRAM + CULTURA AERÓBICA E ANAERÓBICA)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"LÍQUIDOS (CEFALORRAQUEANO (LÍQUOR),
SEMINAL, AMNIÓTICO, SINOVIAL E OUTROS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
