0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ESPERMATOCELECTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,CORDÃO ESPERMÁTICO,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXPLORAÇÃO CIRÚRGICA DO DEFERENTE,,,,,HCO,HSO,REF,,,CORDÃO ESPERMÁTICO,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA DE ESTERILIZAÇÃO MASCULINA (VASECTOMIA) - COM DIRETRIZ DE UTILIZAÇÃO,,,,,HCO,HSO,REF,,12,CORDÃO ESPERMÁTICO,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VASOVASOANASTOMOSE (EXCETO PARA REVERSÃO DE VASECTOMIA),,,,,HCO,HSO,REF,,,CORDÃO ESPERMÁTICO,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AMPUTAÇÃO PARCIAL OU TOTAL,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA PENIANA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DOENÇA DE PEYRONIE - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ELETROCOAGULAÇÃO DE LESÕES CUTÂNEAS,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EMASCULAÇÃO PARA TRATAMENTO ONCOLÓGICO OU FASCEÍTE NECROTIZANTE,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPISPADIA - RECONSTRUÇÃO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPISPADIA COM INCONTINÊNCIA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURA DE PÊNIS - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HIPOSPADIA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE PRÓTESE SEMI-RÍGIDA (EXCLUI PRÓTESES INFLÁVEIS),,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEOFALOPLASTIA COM OU SEM RECONSTRUÇÃO URETRAL,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARAFIMOSE - REDUÇÃO MANUAL OU CIRÚRGICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÊNIS CURVO CONGÊNITO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PLÁSTICA - RETALHO CUTÂNEO À DISTÂNCIA,,,,,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PLÁSTICA DE CORPO CAVERNOSO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÊNIS,"SISTEMA GENITAL E REPRODUTOR
MASCULINO",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
