0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ULTRASSONOGRAFIA OBSTÉTRICA MORFOLÓGICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,,REF,,75,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA OBSTÉTRICA: PERFIL BIOFÍSICO FETAL,,,,Seg. Ambulatorial,HCO,,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA - PEÇA CIRÚGICA,,,,Seg. Ambulatorial,HCO,,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA TORÁCICA EXTRACARDÍACA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA TRANSVAGINAL (INCLUI ABDOME INFERIOR FEMININO),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA TRANSVAGINAL PARA CONTROLE DE OVULAÇÃO (INCLUI ABDOME INFERIOR FEMININO),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DOPPLER COLORIDO INTRA-OPERATÓRIO,,,,,HCO,HSO,REF,,,ULTRASSONOGRAFIA INTERVENCIONISTA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ECODOPPLERCARDIOGRAMA TRANSOPERATÓRIO - TRANSESOFÁGICO OU EPICÁRDICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA INTERVENCIONISTA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PUNÇÃO ASPIRATIVA ORIENTADA POR US,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA INTERVENCIONISTA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PUNÇÃO VASCULAR ORIENTADA POR US,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA INTERVENCIONISTA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
