0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
FRATURAS DO CARPO - TRATAMENTO CONSERVADOR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E OU LUXAÇÕES - REDUÇÃO INCRUENTA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E OU LUXAÇÕES - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E PSEUDARTROSES - FIXADOR EXTERNO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E/OU LUXAÇÕES DE FALANGES (INTERFALANGEANAS) - REDUÇÃO INCRUENTA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E/OU LUXAÇÕES DE FALANGES (INTERFALANGEANAS) - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS E/OU LUXAÇÕES DE METACARPIANOS - REDUÇÃO INCRUENTA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES LIGAMENTARES - REDUÇÃO INCRUENTA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES LIGAMENTARES AGUDAS OU CRÔNICAS DA MÃO - REPARAÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LIGAMENTOPLASTIA COM ÂNCORA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LUXAÇÃO DO CARPO - REDUÇÃO INCRUENTA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LUXAÇÃO METACARPOFALANGEANA-TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OSTEOMIELITE DE ÚMERO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
