0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
REDUÇÃO INCRUENTA DE FRATURA ALVÉOLO DENTÁRIA,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REIMPLANTE DE DENTE AVULSIONADO COM CONTENÇÃO,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE CORPO ESTRANHO INTRACANAL,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DENTES INCLUSOS / IMPACTADOS,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DENTES SEMI-INCLUSOS / IMPACTADOS,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DRENO EXTRA-ORAL,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DRENO INTRA-ORAL,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DOS FATORES DE RETENÇÃO DE BIOFILME DENTAL (PLACA BACTERIANA),,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE NÚCLEO INTRACANAL,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE PEÇA/TRABALHO PROTÉTICO,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESTAURAÇÃO EM AMÁLGAMA,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESTAURAÇÃO EM IONÔMERO DE VIDRO,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESTAURAÇÃO TEMPORÁRIA / TRATAMENTO EXPECTANTE,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO BIRRADICULAR EM DENTES PERMANENTES,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO MULTIRRADICULAR EM DENTES PERMANENTES,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO UNIRRADICULAR EM DENTES PERMANENTES,,,Seg. Odontológica,,,,,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA MACROSTOMIA,,,,,HCO,HSO,REF,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA MICROSTOMIA,,,,,HCO,HSO,REF,,,BOCA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
