0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
HIGROMA CÍSTICO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFADENECTOMIA,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFADENECTOMIA PÉLVICA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFADENECTOMIA RETROPERITONEAL LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFANGIOPLASTIA,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LINFEDEMA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MARSUPIALIZAÇÃO DE LINFOCELE,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MARSUPIALIZAÇÃO LAPAROSCÓPICA DE LINFOCELE,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO BIÓPSIA GANGLIONAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO CIRÚRGICA DAS ARRITMIAS,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DRENAGEM DO PERICÁRDIO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DRENAGEM DO PERICÁRDIO POR VÍDEO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PERICARDIOCENTESE,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PERICARDIOTOMIA / PERICARDIECTOMIA,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PERICARDIOTOMIA / PERICARDIECTOMIA POR VÍDEO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HIPOTERMIA PROFUNDA COM OU SEM PARADA CIRCULATÓRIA TOTAL,,,,,HCO,HSO,REF,,,HIPOTERMIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DO MIOCÁRDIO,,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CARDIOTOMIA (FERIMENTO, CORPO ESTRANHO, EXPLORAÇÃO)",,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE TUMORES INTRACARDÍACOS,,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
