0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
EMISSÕES OTOACÚSTICAS EVOCADAS (TRANSIENTES OU PRODUTO DE DISTORÇÃO) - TESTE DA ORELHINHA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PESQUISA DE PARES CRANIANOS RELACIONADOS COM O VIII PAR,,,,,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PESQUISA DE POTENCIAIS EVOCADOS AUDITIVOS DE TRONCO CEREBRAL (BERA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PESQUISA DO FENÔMENO DE TULLIO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POLIGRAFIA DE RECÉM-NASCIDO (PG/RN),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"POLISSONOGRAFIA COM EEG DE NOITE INTEIRA COM OU SEM TESTE DE CPAP/BIPAP NASAL (INCLUI
POLISSONOGRAMAS)",,,,,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO AUDITIVO DE ESTADO ESTÁVEL - PEAEE (STEADY STATE),,,,,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO AUDITIVO DE MÉDIA LATÊNCIA (PEA-ML),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO GÊNITO-CORTICAL (PEGC),,,,,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO MOTOR - PEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO P300,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL EVOCADO SOMATO-SENSITIVO - MEMBROS INFERIORES E SUPERIORES (PESS),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL SOMATO-SENSITIVO PARA LOCALIZAÇÃO FUNCIONAL DA ÁREA CENTRAL,,,,,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POTENCIAL VISUAL EVOCADO (PEV),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PROVAS DE FUNÇÃO TUBÁRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RINOMANOMETRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TESTE DE LATÊNCIAS MÚLTIPLAS DE SONO (TLMS),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
VÍDEO-ELETROENCEFALOGRAFIA CONTÍNUA NÃO INVASIVA (VÍDEO EEG/NT),,,,Seg. Ambulatorial,HCO,HSO,REF,,,SISTEMA NERVOSO,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
AVALIAÇÃO MUSCULAR POR DINAMOMETRIA COMPUTADORIZADA (ISOCINÉTICA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
