0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
BIÓPSIA DE LÍNGUA (COM DIRETRIZ DE UTILIZAÇÃO),,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,84,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRENOTOMIA/FRENULOTOMIA LINGUAL,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRENULECTOMIA LINGUAL,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"GLOSSECTOMIA COM MANDIBULECTOMIA E ESVAZIAMENTO CERVICAL E RECONSTRUÇÃO À CUSTA DE
RETALHOS OSTEOMIOCUTÂNEOS",,,,,HCO,HSO,REF,,,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"GLOSSECTOMIA COM PELVECTOMIA E ESVAZIAMENTO CERVICAL COM OU SEM RECONSTRUCAO À CUSTA DE
RETALHOS DE PELE",,,,,HCO,HSO,REF,,,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR DE LÍNGUA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,LÍNGUA,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE GLÂNDULA SALIVAR (COM DIRETRIZ DE UTILIZAÇÃO),,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,82,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXCISÃO COM OU SEM RECONSTRUÇÃO À CUSTA DE RETALHOS DE GLÂNDULAS SALIVARES,,,,,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXENTERAÇÃO + PAROTIDECTOMIA E ESVAZIAMENTO CERVICAL,,,,,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE OU EXCISÃO DE CÁLCULO SALIVAR,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE OU EXCISÃO DE MUCOCELE,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE OU EXCISÃO DE RÂNULA,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE RÂNULA OU MUCOCELE,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PLASTIA DE DUCTO SALIVAR OU EXÉRESE DE CÁLCULO OU DE RÂNULA SALIVAR,,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR E ENXERTO LIVRE,,,,,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"EXÉRESE INCLUINDO PELE, CARTILAGEM COM RECONSTRUÇÃO À CUSTA DE RETALHOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PAROTIDECTOMIA PARCIAL OU TOTAL COM OU SEM RECONSTRUÇÃO OU CONSERVAÇÃO DO NERVO FACIAL,,,,,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PAROTIDECTOMIA TOTAL COM RESSECÇÃO DO RAMO ASCENDENTE DA MANDÍBULA,,,,,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PLASTIA DE DUCTO SALIVAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,GLÂNDULAS SALIVARES,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
