0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
LOCALIZAÇÃO ESTEREOTÁXICA DE LESÕES INTRACRANIANAS COM REMOÇÃO,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MICROCIRURGIA PARA TUMORES INTRACRANIANOS,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MICROCIRURGIA VASCULAR INTRACRANIANA,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO SUBDURAL OU VENTRICULAR TRANSFONTANELA,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE MUCOCELE FRONTAL,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"SISTEMA DE DERIVAÇÃO VENTRICULAR INTERNA COM VÁLVULAS (INSTALAÇÃO, RETIRADA OU REVISÕES)",,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TERCEIRO VENTRICULOSTOMIA,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA EPILEPSIA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,72,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA FÍSTULA LIQUÓRICA,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA MENINGOENCEFALOCELE,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DE TUMORES CEREBRAIS COM OU SEM MICROSCOPIA,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DE TUMORES DA REGIÃO SELAR POR ACESSO ENDOSCÓPICO OU CONVENCIONAL,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DO ABSCESSO ENCEFÁLICO,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO CIRÚRGICO DO HEMATOMA EXTRADURAL, SUBDURAL OU INTRACEREBRAL",,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DO HEMATOMA SUBDURAL CRÔNICO,,,,,HCO,HSO,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO PRÉ-NATAL DAS HIDROCEFALIAS E CISTOS CEREBRAIS,,,,,HCO,,REF,,,ENCÉFALO,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORDOTOMIA-MIELOTOMIAS POR RADIOFREQUÊNCIA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,17,MEDULA,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE ELETRODOS E/OU GERADOR PARA ESTIMULAÇÃO MEDULAR (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,37,MEDULA,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"MICROCIRURGIA A CÉU ABERTO POR RADIOFREQUÊNCIA DA ZONA DE ENTRADA DA RAIZ DORSAL
(DREZOTOMIA - DREZ) - COM DIRETRIZ DE UTILIZAÇÃO",,,,,HCO,HSO,REF,,55,MEDULA,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
