0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"DISMORFISMO ERITROCITÁRIO, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ELETROFORESE DE PROTEÍNAS URINÁRIAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"FENILCETONÚRIA, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HISTIDINA, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LIPÓIDES BIRREFRINGENTES, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"MELANINA, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"METANEFRINAS URINÁRIAS, DOSAGEM",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
MICROALBUMINÚRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"MIOGLOBINA, DOSAGEM OU PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"OSMOLALIDADE, DETERMINAÇÃO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PESQUISA DE SULFATÍDEOS E MATERIAL METACROMÁTICO NA URINA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PORFOBILINOGÊNIO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"PORFOBILINOGÊNIO, QUANTITATIVO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"PROTEÍNA DE BENCE JONES, QUANTITATIVA (CADEIAS LEVES LIVRES, KAPPA E LAMBDA, URINA)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PROVA DE CONCENTRAÇÃO URINÁRIA COM RESTRIÇÃO HÍDRICA E ACETATO DE DESMOPRESSINA (DDAVP),,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ROTINA DE URINA (EXAME MACROSCÓPICO E FÍSICO, INCLUINDO PH E DENSIDADE; TESTES QUÍMICOS PARA
GLICOSE, PROTEÍNA, CORPOS CETÔNICOS, BILIRRUBINA, HEMOGLOBINA E UROBILINOGÊNIO; EXAME
MICROSCÓPICO DO SEDIMENTO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"UROPORFIRINAS, DOSAGEM",,,,Seg. Ambulatorial,HCO,HSO,REF,,,URINÁLISE,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"EXAME DA BILE E DO SUCO DUODENAL (CARACTERES FÍSICOS E EXAME MICROSCÓPICO E
PARASITOLÓGICO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,DIVERSOS,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GASTROACIDOGRAMA - SECREÇÃO BASAL PARA 60 MINUTOS E 4 AMOSTRAS APÓS O ESTÍMULO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,DIVERSOS,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
