0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
TRATAMENTO CIRÚRGICO DE DEFORMIDADE NASAL CONGÊNITA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DO RINOFIMA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE DEFORMIDADE TRAUMÁTICA NASAL,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR INTRANASAL - EXÉRESE POR RINOTOMIA LATERAL,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR INTRANASAL - EXÉRESE POR VIA TRANSNASAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TURBINECTOMIA OU TURBINOPLASTIA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANTROSTOMIA MAXILAR INTRANASAL,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ANTROSTOMIA MAXILAR, ETMOIDECTOMIA (ABERTURA DE TODAS AS CAVIDADES PARANASAIS)",,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ARTÉRIA MAXILAR INTERNA - LIGADURA TRANSMAXILAR,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIOPSIA - SEIOS PARANASAIS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DESCOMPRESSÃO TRANSETMOIDAL DO CANAL ÓPTICO,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ETMOIDECTOMIA EXTERNA OU INTRANASAL,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ETMOIDECTOMIA INTRANASAL POR VIDEOENDOSCOPIA,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE - PÓLIPO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE CISTO NASO-ALVEOLAR E GLOBULAR,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR COM ABORDAGEM CRANIOFACIAL ONCOLÓGICA (TEMPO FACIAL),,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR DE SEIOS PARANASAIS POR VIA ENDOSCOPICA,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MAXILECTOMIA COM OU SEM EXENTERAÇÃO DE ÓRBITA,,,,,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO MAXILAR TRANSMEÁTICA OU VIA FOSSA CANINA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,SEIOS PARANASAIS,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
