0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
RECONSTRUÇÃO CRANIANA OU CRANIOFACIAL,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CRANIOPLASTIA,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA CRANIOSSINOSTOSE,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA FRATURA DO CRÂNIO - AFUNDAMENTO,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA OSTEOMIELITE DE CRÂNIO,,,,,HCO,HSO,REF,,,CRÂNIO,CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO DE PÁLPEBRA - DRENAGEM,,,,Seg. Ambulatorial,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PÁLPEBRA,,,,Seg. Ambulatorial,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLEFARORRAFIA,,,,Seg. Ambulatorial,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CALÁZIO - TRATAMENTO CIRÚRGICO,,,,Seg. Ambulatorial,,,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CANTOPLASTIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLOBOMA - CORREÇÃO CIRÚRGICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,15,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO CIRÚRGICA DE ECTRÓPIO OU ENTRÓPIO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPICANTO - CORREÇÃO CIRÚRGICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EPILAÇÃO DE CÍLIOS POR ELETRÓLISE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISSURA PALPEBRAL - CORREÇÃO CIRÚRGICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LAGOFTALMO - CORREÇÃO CIRÚRGICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÁLPEBRA - RECONSTRUÇÃO PARCIAL COM OU SEM RESSECÇÃO DE TUMOR,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÁLPEBRA - RECONSTRUÇÃO TOTAL COM OU SEM RESSECÇÃO DE TUMOR,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PTOSE PALPEBRAL - CORREÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
