0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
DACRIOCISTECTOMIA,,,,,HCO,HSO,REF,,,VIAS LACRIMAIS,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DACRIOCISTORRINOSTOMIA COM OU SEM INTUBAÇÃO,,,,,HCO,HSO,REF,,,VIAS LACRIMAIS,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FECHAMENTO DOS PONTOS LACRIMAIS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,VIAS LACRIMAIS,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTITUIÇÃO DE VIAS LACRIMAIS COM SILICONE OU OUTRO MATERIAL,,,,,HCO,HSO,REF,,,VIAS LACRIMAIS,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SONDAGEM DAS VIAS LACRIMAIS - COM OU SEM LAVAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,VIAS LACRIMAIS,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PAVILHÃO AURICULAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR COM ABORDAGEM CRANIOFACIAL ONCOLÓGICA PAVILHÃO AURICULAR (TEMPO FACIAL),,,,,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE ORELHA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE UNIDADE ANATÔMICA DO PAVILHÃO AURICULAR,,,,,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO TOTAL DE ORELHA,,,,,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE ORELHA,,,,,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"RESSECÇÃO DE TUMOR DE PAVILHÃO AURICULAR, INCLUINDO PARTE DO OSSO TEMPORAL",,,,,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DE SINUS PRÉ-AURICULAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PAVILHÃO AURICULAR,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ASPIRAÇÃO AURICULAR OU CURATIVO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ORELHA EXTERNA,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE ORELHA EXTERNA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ORELHA EXTERNA,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESTENOSE DE CONDUTO AUDITIVO EXTERNO - CORREÇÃO,,,,,HCO,HSO,REF,,,ORELHA EXTERNA,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE CISTO PRÉ-AURICULAR,,,,Seg. Ambulatorial,,,REF,,,ORELHA EXTERNA,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FURÚNCULO - DRENAGEM,,,,Seg. Ambulatorial,,,REF,,,ORELHA EXTERNA,ORELHA,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
