0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
NEOSSALPINGOSTOMIA LAPAROSCÓPICA - EXCETO PARA REVERSÃO DE LAQUEADURA TUBÁRIA,,,,,HCO,HSO,REF,,,TUBAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SALPINGECTOMIA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,TUBAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OOFORECTOMIA OU OOFOROPLASTIA,,,,,HCO,HSO,REF,,,OVÁRIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OOFOROPLASTIA OU OOFORECTOMIA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,OVÁRIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSLOCAÇÃO DE OVÁRIOS,,,,,HCO,HSO,REF,,,OVÁRIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO DE DEFEITO LATERAL,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORREÇÃO DE ENTEROCELE,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PERINEORRAFIA E/OU EPISIOTOMIA E/OU EPISIORRAFIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO PERINEAL COM RETALHOS MIOCUTÂNEOS,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMOR DO SEPTO RETO-VAGINAL,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETOCISTOCELE E ROTURA PERINEAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SEIO UROGENITAL - PLÁSTICA,,,,,HCO,HSO,REF,,,PERÍNEO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA DO PROLAPSO DE CÚPULA VAGINAL,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA LAPAROSCÓPICA DO PROLAPSO DE CÚPULA VAGINAL,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CULDOPLASTIA,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENDOMETRIOSE - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENDOMETRIOSE - TRATAMENTO CIRÚRGICO VIA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LAPAROSCOPIA GINECOLÓGICA COM OU SEM BIÓPSIA - INCLUI CROMOTUBAGEM,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LIBERAÇÃO DE ADERÊNCIAS PÉLVICAS COM OU SEM RESSECÇÃO DE CISTOS PERITONIAIS OU SALPINGÓLISE,,,,,HCO,HSO,REF,,,CAVIDADE E PAREDES PÉLVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
