0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
HEMODIÁLISE CRÔNICA,,,,Seg. Ambulatorial,HCO,HSO,REF,PAC,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE POR PUNÇÃO DE CATETER PARA HEMODIÁLISE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE CIRÚRGICO DE CATETER DE LONGA PERMANÊNCIA PARA HEMODIÁLISE,,,,,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CATETER PARA HEMODIÁLISE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE SHUNT OU DESATIVAÇÃO DE FÍSTULA ARTERIOVENOSA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ULTRAFILTRAÇÃO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGA
PERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANEURISMA ROTO OU TROMBOSADO DE AORTA ABDOMINAL INFRA-RENAL,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EMBOLECTOMIA OU TROMBO - EMBOLECTOMIA ARTERIAL,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXPLORAÇÃO VASCULAR EM TRAUMAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES VASCULARES CERVICAIS E CÉRVICO TORÁCICAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES VASCULARES DE MEMBRO INFERIOR OU SUPERIOR,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES VASCULARES INTRA-ABDOMINAIS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LESÕES VASCULARES TRAUMÁTICAS INTRATORÁCICAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ABLAÇÃO PERCUTÂNEA POR CORRENTE DE CRIOABLAÇÃO PARA O TRATAMENTO DA FIBRILAÇÃO ATRIAL
PAROXÍSTICA",,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABLAÇÃO PERCUTÂNEA POR CORRENTE DE RADIOFREQUÊNCIA PARA TRATAMENTO DE ARRITMIAS,,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANGIOPLASTIA TRANSLUMINAL DA AORTA OU RAMOS OU DA ARTÉRIA PULMONAR E RAMOS,,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ANGIOPLASTIA TRANSLUMINAL PERCUTÂNEA DE MÚLTIPLOS VASOS OU DE BIFURCAÇÃO COM IMPLANTE DE
STENT",,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANGIOPLASTIA TRANSLUMINAL PERCUTÂNEA POR BALÃO,,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ATRIOSSEPTOSTOMIA,,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIA
INTERVENCIONISTA (PROCEDIMENTOS
DIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
