0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
PROCESSAMENTO DE CÉLULAS PROGENITORAS DA MEDULA ÓSSEA,,,,,HCO,HSO,REF,PAC,,MEDULA ÓSSEA,TRANSPLANTES DE ÓRGÃOS OU TECIDOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
QUANTIFICAÇÃO DE CÉLULAS CD34 POSITIVAS,,,,,HCO,HSO,REF,PAC,,MEDULA ÓSSEA,TRANSPLANTES DE ÓRGÃOS OU TECIDOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSPLANTE ALOGÊNICO DE MEDULA ÓSSEA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,PAC,70,MEDULA ÓSSEA,TRANSPLANTES DE ÓRGÃOS OU TECIDOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSPLANTE AUTÓLOGO DE MEDULA ÓSSEA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,PAC,71,MEDULA ÓSSEA,TRANSPLANTES DE ÓRGÃOS OU TECIDOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANALGESIA POR CATETER PERIDURAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANESTESIA GERAL OU CONDUTIVA PARA REALIZAÇÃO DE BLOQUEIO NEUROLÍTICO,,,,,HCO,HSO,REF,PAC,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO ANESTÉSICO DE NERVOS CRANIANOS,,,,,HCO,HSO,REF,PAC,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO ANESTÉSICO DE PLEXO CELÍACO,,,,,HCO,HSO,REF,PAC,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO ANESTÉSICO SIMPÁTICO,,,,,HCO,HSO,REF,,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO DE ARTICULAÇÃO TÊMPORO-MANDIBULAR,,,,,HCO,HSO,REF,,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO DE GÂNGLIO ESTRELADO COM ANESTÉSICO LOCAL,,,,,HCO,HSO,REF,,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BLOQUEIO DE GÂNGLIO ESTRELADO COM NEUROLÍTICO,,,,,HCO,HSO,REF,,,"BLOQUEIOS ANESTÉSICOS DE NERVOS E
ESTÍMULOS NEUROVASCULARES",OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
