0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
COLOCAÇÃO DE CÂNULA SOB ORIENTAÇÃO ENDOSCÓPICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
COLOCAÇÃO DE CATETER PARA BRAQUITERAPIA ENDOBRÔNQUICA,,,,,HCO,HSO,REF,PAC,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
COLOCAÇÃO DE PRÓTESE COLEDOCIANA POR VIA ENDOSCÓPICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
COLOCAÇÃO DE PRÓTESE TRAQUEAL OU BRÔNQUICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
COLONOSCOPIA COM BIÓPSIA E/OU CITOLOGIA COM OU SEM DILATAÇÃO SEGMENTAR OU ESTENOSTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DESCOMPRESSÃO COLÔNICA POR COLONOSCOPIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DESOBSTRUÇÃO BRÔNQUICA COM LASER OU ELETROCAUTÉRIO,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DESOBSTRUÇÃO BRÔNQUICA POR BRONCOASPIRAÇÃO,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DILATAÇÃO DE ESTENOSE BRÔNQUICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"DILATAÇÃO INSTRUMENTAL DO ESÔFAGO, ESTÔMAGO OU DUODENO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DILATAÇÃO INSTRUMENTAL E INJEÇÃO DE SUBSTÂNCIA MEDICAMENTOSA POR ENDOSCOPIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DILATAÇÃO PARA TRATAMENTO DE ESTENOSE LARINGO-TRAQUEAL,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DIVERTICULOTOMIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DRENAGEM CAVITÁRIA POR LAPAROSCOPIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ECOBRONCOSCOPIA COM PUNÇÃO ASPIRATIVA COM AGULHA FINA (COM DIRETRIZ DE UTILIZAÇÃO),607/2024,21/06/2024,,,HCO,HSO,REF,PAC,165,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ECOENDOSCOPIA (ULTRASSOM ENDOSCÓPICO) COM OU SEM PUNÇÃO POR AGULHA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ENDOSCOPIA COM PAPILOTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
