0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
PROCTOCOLECTOMIA POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCTOCOLECTOMIA COM RESERVATÓRIO ILEAL POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE INTESTINO DELGADO,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETOSSIGMOIDECTOMIA,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETOSSIGMOIDECTOMIA ABDOMINAL POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR ANORRETAL - RESSECÇÃO,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO ANORRETAL - DRENAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO ISQUIO-RETAL - DRENAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CERCLAGEM ANAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORPO ESTRANHO DO RETO - RETIRADA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRIPTECTOMIA,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DILATAÇÃO DO ÂNUS E/OU DO RETO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESFINCTEROPLASTIA ANAL,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESFINCTEROTOMIA,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESTENOSE ANAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXCISÃO DE PLICOMA,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISSURECTOMIA COM OU SEM ESFINCTEROTOMIA,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FÍSTULA RETO-VAGINAL E FÍSTULA ANAL EM FERRADURA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISTULECTOMIA ANAL,,,,,HCO,HSO,REF,,,ÂNUS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
