0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"VITAMINA E, PESQUISA E/OU DOSAGEM (COM DIRETRIZ DE UTILIZAÇÃO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,77,"BIOQUÍMICA (SANGUE, URINA E OUTROS
MATERIAIS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"XILOSE, TESTE DE ABSORÇÃO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROS
MATERIAIS)",PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ALFA-1-ANTITRIPSINA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"CALPROTECTINA, DOSAGEM FECAL (COM DIRETRIZ DE UTILIZAÇÃO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,134,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"COPROLÓGICO FUNCIONAL (CARACTERES, PH, DIGESTIBILIDADE, AMÔNIA, ÁCIDOS ORGÂNICOS E
INTERPRETAÇÃO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ELASTASE PANCREÁTICA FECAL (COM DIRETRIZ DE UTILIZAÇÃO),536/2022,06/05/2022,,Seg. Ambulatorial,HCO,HSO,REF,,151,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTEATÓCRITO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTERCOBILINOGÊNIO FECAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
EXAME PARASITOLÓGICO DAS FEZES,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
EXAME PARASITOLÓGICO DAS FEZES COM MÉTODO DE CONSERVAÇÃO E COLHEITA MÚLTIPLA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"GORDURA FECAL, DOSAGEM",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HEMATOXILINA FÉRRICA, PESQUISA DE PROTOZOÁRIOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"IDENTIFICAÇÃO DE HELMINTOS, EXAME DE FRAGMENTOS NAS FEZES",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ISOSPORA, PESQUISA NAS FEZES",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LARVAS, PESQUISA NAS FEZES",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LEUCÓCITOS E HEMÁCIAS, PESQUISA DAS FEZES",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"LEVEDURAS, PESQUISA NAS FEZES",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PH FECAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"SANGUE OCULTO, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,COPROLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
