0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ENZIMA CONVERSORA DA ANGIOTENSINA (ECA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ERITROPOIETINA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTRADIOL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTRIOL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTROGÊNIOS TOTAIS (FENOLESTERÓIDES) - PESQUISA E/OU DOSAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ESTRONA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GASTRINA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GLOBULINA DE LIGAÇÃO DE HORMÔNIOS SEXUAIS (SHBG),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GLOBULINA TRANSPORTADORA DA TIROXINA (TBG),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
GLUCAGON,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO ADRENOCORTICOTRÓFICO (ACTH),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO ANTIDIURÉTICO (VASOPRESSINA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO DO CRESCIMENTO (HGH),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO FOLÍCULO ESTIMULANTE (FSH),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO GONADOTRÓFICO CORIÔNICO QUANTITATIVO (HCG-BETA-HCG),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO LUTEINIZANTE (LH),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HORMÔNIO TIREOESTIMULANTE (TSH),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"IGFBP3, PROTEÍNA DE LIGAÇÃO AO FATOR DE CRESCIMENTO SEMELHANTE À INSULINA - 3",,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ÍNDICE DE TIROXINA LIVRE (ITL),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ENDOCRINOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
