0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
CURVA I/T - MEDIDA DE LATÊNCIA DE NERVO PERIFÉRICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"SISTEMA TRIDIMENSIONAL DE AVALIAÇÃO DO MOVIMENTO QUE INCLUI VÍDEO ACOPLADO À PLATAFORMA DA
FORÇA E ELETROMIOGRAFIA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DAS PRESSÕES RESPIRATÓRIAS MÁXIMAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
DETERMINAÇÃO DOS VOLUMES PULMONARES POR PLETISMOGRAFIA OU POR DILUIÇÃO DE GASES,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
MEDIDA DA DIFUSÃO DO MONÓXIDO DE CARBONO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
MEDIDA DE PICO DE FLUXO EXPIRATÓRIO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PROVA DE FUNÇÃO PULMONAR COMPLETA (OU ESPIROMETRIA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RESISTÊNCIA DAS VIAS AÉREAS POR OSCILOMETRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RESISTÊNCIA DAS VIAS AÉREAS POR PLETISMOGRAFIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,FUNÇÃO RESPIRATÓRIA,"ELETROFISIOLÓGICOS / MECÂNICOS E
FUNCIONAIS","PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
