0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
EXÉRESE DE TUMOR NASAL POR VIA ENDOSCOPICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FECHAMENTO DE FÍSTULA LIQUÓRICA TRANSNASAL,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FÍSTULA LIQUÓRICA - TRATAMENTO CIRÚRGICO ENDOSCÓPICO,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS DOS OSSOS NASAIS - REDUÇÃO CIRÚRGICA E GESSO,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRATURAS DOS OSSOS NASAIS - REDUÇÃO INCRUENTA E GESSO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPERFURAÇÃO COANAL - CORREÇÃO CIRÚRGICA INTRANASAL OU TRANSPALATINA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPERFURAÇÃO COANAL - CORREÇÃO CIRURGICA INTRANASAL POR VIDEOENDOSCOPIA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OZENA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PERFURAÇÃO DO SEPTO NASAL - CORREÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
POLIPECTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO NASAL,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE SINÉQUIAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE TUMORES MALIGNOS TRANSNASAIS,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"RETIRADA DE CORPO ESTRANHO DE NARIZ, COM OU SEM ANESTESIA GERAL",,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"RETIRADA DE CORPO ESTRANHO DE NARIZ, COM OU SEM ANESTESIA GERAL POR VIDEOENDOSCOPIA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RINECTOMIA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RINOSSEPTOPLASTIA FUNCIONAL,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SEPTOPLASTIA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA ATRESIA NARINÁRIA,,,,,HCO,HSO,REF,,,NARIZ,NARIZ E SEIOS PARANASAIS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
