0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ULTRASSONOGRAFIA BIOMICROSCÓPICA OCULAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE ABDOME INFERIOR FEMININO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE ABDOME INFERIOR MASCULINO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE ABDOME SUPERIOR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE ABDOME TOTAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE APARELHO URINÁRIO FEMININO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE APARELHO URINÁRIO MASCULINO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE ESTRUTURAS SUPERFICIAIS OU PARTES MOLES,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE GLÂNDULAS SALIVARES,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE GLOBO OCULAR COM OU SEM DOPPLER COLORIDO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE MAMA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ULTRASSONOGRAFIA DE ÓRGÃOS SUPERFICIAIS (TIREÓIDE, ESCROTO, PÊNIS OU CRÂNIO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA TRANSRETAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ULTRASSONOGRAFIA DE RETROPERITÔNIO (GRANDES VASOS OU ADRENAIS),,,,Seg. Ambulatorial,HCO,HSO,REF,,,ULTRASSONOGRAFIA DIAGNÓSTICA,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
