0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
MUCOSECTOMIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
NASOFIBROLARINGOSCOPIA PARA DIAGNÓSTICO E/OU BIÓPSIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PAPILOTOMIA E DILATAÇÃO BILIAR OU PANCREÁTICA COM OU SEM COLOCAÇÃO DE PROTESE OU DRENO,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PAPILOTOMIA ENDOSCÓPICA (PARA RETIRADA DE CÁLCULOS COLEDOCIANOS OU DRENAGEM BILIAR),,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
PASSAGEM DE SONDA NASO-ENTERAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
POLIPECTOMIA DE CÓLON,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"POLIPECTOMIA DO ESÔFAGO, ESTÔMAGO E DUODENO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RETIRADA DE TUMOR OU PAPILOMA OU POLIPO POR BRONCOSCOPIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RETIRADA ENDOSCÓPICA DE CORPO ESTRANHO QUALQUER LOCALIZAÇÃO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RETOSSIGMOIDOSCOPIA RÍGIDA OU FLEXÍVEL COM OU SEM BIÓPSIA E/OU CITOLOGIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RETOSSIGMOIDOSCOPIA RÍGIDA OU FLEXÍVEL COM OU SEM POLIPECTOMIA E/OU MUCOSECTOMIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TAMPONAMENTO DE VARIZES DO ESÔFAGO E ESTÔMAGO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TESTE DA UREASE PARA HELICOBACTER PYLORI (TESTE DE HEALD),,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
TRATAMENTO ENDOSCÓPICO DE HEMOPTISE,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
URETEROSCOPIA FLEXÍVEL OU RÍGIDO,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
URETROTOMIA ENDOSCÓPICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
VÍDEO-ENDOSCOPIA DO ESFÍNCTER VELO-PALATINO COM ÓTICA FLEXÍVEL OU RÍGIDA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
VÍDEO-ENDOSCOPIA NASO-SINUSAL COM ÓTICA FLEXÍVEL OU RÍGIDA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OU
INTERVENCIONISTA",ENDOSCÓPICOS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
