0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
PLASMAFÉRESE TERAPÊUTICA - INCLUI CITAFÉRESE/HEMAFÉRESE TERAPÊUTICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
SANGRIA TERAPÊUTICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
SANGUE TOTAL RECONSTITUÍDO PARA EXSANGUÍNEO-TRANSFUSÃO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"UNIDADE DE COMPONENTES SANGÜÍNEOS (CONCENTRADO DE HEMÁCIAS, PLAQUETAS OU GRANULÓCITOS)
IRRADIADA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE GRANULÓCITOS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE HEMÁCIAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE HEMÁCIAS LAVADAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE HEMÁCIAS LEUCODEPLETADA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE HEMÁCIAS LEUCORREDUZIDA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE PLAQUETAS (DUPLA CENTRIFUGAÇÃO),,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
UNIDADE DE CONCENTRADO DE PLAQUETAS LEUCODEPLETADA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,PROCESSAMENTO,MEDICINA TRANSFUSIONAL,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
