0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
REABILITAÇÃO LABIRÍNTICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REABILITAÇÃO PERINEAL/VESICO-URETRAL COM OU SEM BIOFEEDBACK,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUACAÇÃO E REABILITAÇÃO DE QUEIMADOS PARA PREVENÇÃO DE SEQUELAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO CARDIOVASCULAR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO DO SISTEMA LINFÁTICO E/OU VASCULAR PERIFÉRICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
"REEDUCAÇÃO E REABILITAÇÃO DO SISTEMA MÚSCULO-ESQUELÉTICO POR DISTÚRBIOS CONGÊNITOS OU
REUMÁTICOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO NEUROLÓGICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO NEURO-MÚSCULO-ESQUELÉTICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO NO RETARDO DO DESENVOLVIMENTO PSICOMOTOR,,,,Seg. Ambulatorial,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
