0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
EXTROFIA EM CLOACA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FÍSTULA VESICAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL, SINTÉTICO OU AUTÓLOGO",,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE
PRÓTESE)",,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"NEOBEXIGA CONTINENTE (CUTÂNEA, RETAL OU URETRAL)",,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO E ASPIRAÇÃO VESICAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REIMPLANTE URETERO-VESICAL À BOARI,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA ENDOSCÓPICA DE DUPLO J,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR VESICAL - RESSECÇÃO ENDOSCÓPICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO DA HIPERATIVIDADE VESICAL: INJEÇÃO INTRAVESICAL DE TOXINA BOTULÍNICA (COM DIRETRIZ
DE UTILIZAÇÃO)",,,,Seg. Ambulatorial,HCO,HSO,REF,,73,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
VESICOSTOMIA CUTÂNEA - CONFECÇÃO OU FECHAMENTO,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
