0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
SINOVECTOMIA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SINOVECTOMIA DE PUNHO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSPOSIÇÃO DE DEDO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSPOSIÇÃO DO RÁDIO PARA ULNA,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA ARTRODIASTASE COM OU SEM FIXADOR EXTERNO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA CONTRATURA ISQUÊMICA DE MÃO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA CONTRATURA ISQUÊMICA DE VOLKMANN,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA DESARTICULAÇÃO DO PUNHO,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA OSTEOMIELITE,,,,,HCO,HSO,REF,,,MEMBROS SUPERIORES,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
