0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ANTÍGENOS DE ASPERGILLUS GALACTOMANNAN,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTÍGENO ESPECÍFICO PROSTÁTICO LIVRE (PSA LIVRE),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTÍGENO ESPECÍFICO PROSTÁTICO TOTAL (PSA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ANTÍGENO NS1 DO VÍRUS DA DENGUE, PESQUISA",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIGLIADINA (GLÚTEN) - IGA / IGG,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTI-JO1,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTI-LA/SSB,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTI-LKM-1,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMEMBRANA BASAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMICROSSOMAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMITOCONDRIA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"ANTIMITOCONDRIA, M2",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMÚSCULO CARDÍACO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMÚSCULO ESTRIADO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIMÚSCULO LISO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTINEUTRÓFILOS (ANCA) C,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTINEUTRÓFILOS (ANCA) P,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIPARIETAL,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
ANTIPEROXIDASE TIREOIDEANA (ANTI-TPO),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
