0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
"HEPATITE A - ANTI-HAV, IGG / IGM",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HEPATITE B - ANTI-HBC, IGG (ANTI-ANTÍGENO ""CORE"" IGG) E/OU IGM (ANTI-ANTÍGENO ""CORE"" IGM)",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HEPATITE B - ANTI-HBE (ANTI-ANTÍGENO ""E"")",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE B - ANTI-HBS (ANTI-ANTÍGENO DE SUPERFÍCIE),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HEPATITE B - HBEAG (ANTÍGENO ""E"")",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE B - HBSAG (ANTÍGENO DE SUPERFÍCIE),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE C - ANTI-HCV - PESQUISA E/OU DOSAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE C - ANTI-HCV - IGM - PESQUISA E/OU DOSAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE D - ANTÍGENO PESQUISA E/OU DOSAGEM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HEPATITE D - ANTI-HDV, IGG / IGM",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HEPATITE E - IGG/IGM,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HERPES SIMPLES - IGG E/OU IGM (VARICELA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HERPES ZOSTER - IGG / IGM (VARICELA),,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HISTONA, ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HISTOPLASMOSE, ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
HIV - ANTÍGENO P24,,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HIV1 E 2, PESQUISA DE ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HIV1+ HIV2, (DETERMINAÇÃO CONJUNTA), PESQUISA DE ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"HTLV1 E 2, PESQUISA DE ANTICORPOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,IMUNOLOGIA,PROCEDIMENTOS LABORATORIAIS,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
