0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
CÁLCULO VESICAL - EXTRAÇÃO ENDOSCÓPICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTECTOMIA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTECTOMIA LAPAROSCÓPICA (INCLUI PRÓSTATA OU ÚTERO),,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOLITOTOMIA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOLITOTRIPSIA A LASER,,,,,HCO,HSO,REF,PAC,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOLITOTRIPSIA EXTRACORPÓREA,,,,,HCO,HSO,REF,PAC,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CISTOLITOTRIPSIA PERCUTÂNEA (U.S., E.H., E.C.)",,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CISTOLITOTRIPSIA TRANSURETRAL (U.S., E.H., E.C.)",,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOPLASTIA REDUTORA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTORRAFIA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOSTOMIA CIRÚRGICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTOSTOMIA POR PUNÇÃO COM TROCATER,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DIVERTICULECTOMIA VESICAL,,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),,,,,HCO,HSO,REF,,,BEXIGA,SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
