0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
RADIOGRAFIA DE MÃO OU QUIRODÁCTILO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE MÃOS E PUNHOS PARA IDADE ÓSSEA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE ÓRBITAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
"RADIOGRAFIA DE ORELHA, MASTÓIDES OU ROCHEDOS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE OSSOS DA FACE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE PATELA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE PÉ OU PODODÁCTILO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE PERNA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE PUNHO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE SACRO-COCCIX,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE SEIOS DA FACE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE SELA TÚRCICA,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA DE TÓRAX,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA INTERPROXIMAL - BITE-WING,,,Seg. Odontológica,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA OCLUSAL,,,Seg. Odontológica,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA PANORÂMICA DE MANDÍBULA/MAXILA (ORTOPANTOMOGRAFIA),,,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA PANORÂMICA DOS MEMBROS INFERIORES,,,,Seg. Ambulatorial,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
RADIOGRAFIA PERIAPICAL,,,Seg. Odontológica,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
LEVANTAMENTO RADIOGRÁFICO (EXAME RADIODÔNTICO/PERIAPICAL COMPLETO),,,Seg. Odontológica,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,"PROCEDIMENTOS DIAGNÓSTICOS E
TERAPÊUTICOS"
