0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
DRENAGEM CIRÚRGICA DO PSOAS,,,,,HCO,HSO,REF,,,MÚSCULOS E FASCIAS,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FASCIOTOMIA,,,,,HCO,HSO,REF,,,MÚSCULOS E FASCIAS,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MIORRAFIAS,,,,Seg. Ambulatorial,HCO,HSO,REF,,,MÚSCULOS E FASCIAS,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSPOSIÇÃO MUSCULAR,,,,,HCO,HSO,REF,,,MÚSCULOS E FASCIAS,"SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABERTURA DE BAINHA TENDINOSA - TRATAMENTO CIRÚRGICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ALONGAMENTO DE TENDÕES - TRATAMENTO CRUENTO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"BIÓPSIAS CIRÚRGICAS DE TENDÕES, BURSAS E SINÓVIAS",,,,Seg. Ambulatorial,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BURSECTOMIA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTO SINOVIAL - TRATAMENTO CIRÚRGICO,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENCURTAMENTO DE TENDÃO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SÍNDROME DO CANAL CARPIANO - TRATAMENTO CRUENTO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SINOVECTOMIA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENOARTROPLASTIA PARA OSSOS DO CARPO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENODESE,,,,Seg. Ambulatorial,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENÓLISE NO TÚNEL ÓSTEO FIBROSO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENÓLISE/TENDONESE - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENOPLASTIA / ENXERTO DE TENDÃO - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENOPLASTIA DE TENDÃO EM OUTRAS REGIÕES,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TENORRAFIA,,,,,HCO,HSO,REF,,,"TENDÕES, BURSAS E SINÓVIAS","SISTEMA MÚSCULO-ESQUELÉTICO E
ARTICULAÇÕES",PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
