0,1,2,3,4,5,6,7,8,9,10,11,12
PROCEDIMENTO,"RN
(alteração)",VIGÊNCIA,Seg. Odontológica,Seg. Ambulatorial,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
HISTERECTOMIA SUBTOTAL COM ANEXECTOMIA (VIA ALTA OU BAIXA),,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA SUBTOTAL LAPAROSCÓPICA COM OU SEM ANEXECTOMIA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL (VIA ALTA OU BAIXA),,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL AMPLIADA (VIA ALTA OU BAIXA),,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL LAPAROSCÓPICA AMPLIADA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL COM ANEXECTOMIA (VIA ALTA OU BAIXA),,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HISTERECTOMIA TOTAL LAPAROSCÓPICA COM ANEXECTOMIA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"HISTEROSCOPIA CIRÚRGICA COM BIÓPSIA E/OU CURETAGEM UTERINA, LISE DE SINÉQUIAS, RETIRADA DE
CORPO ESTRANHO",,,,Seg. Ambulatorial,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"HISTEROSCOPIA COM RESSECTOSCÓPIO PARA MIOMECTOMIA, POLIPECTOMIA, METROPLASTIA,
ENDOMETRECTOMIA E RESSECÇÃO DE SINÉQUIAS",,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE DISPOSITIVO/SISTEMA INTRAUTERINO (DIU/SIU) HORMONAL - INCLUI O DISPOSITIVO,542/2022,01/09/2022,,Seg. Ambulatorial,,,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE DE DISPOSITIVO INTRA-UTERINO (DIU) NÃO HORMONAL - INCLUI O DISPOSITIVO,,,,Seg. Ambulatorial,,,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
METROPLASTIA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MIOMECTOMIA UTERINA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MIOMECTOMIA UTERINA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRAQUELECTOMIA - AMPUTAÇÃO, CONIZAÇÃO - (COM OU SEM CIRURGIA DE ALTA FREQUÊNCIA / CAF)",,,,,HCO,HSO,REF,,,ÚTERO,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CIRURGIA DE ESTERILIZAÇÃO FEMININA (LAQUEADURA TUBÁRIA / LAQUEADURA TUBÁRIA LAPAROSCÓPICA) -
COM DIRETRIZ DE UTILIZAÇÃO",,,,,HCO,HSO,REF,,11,TUBAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SALPINGECTOMIA,,,,,HCO,HSO,REF,,,TUBAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEOSSALPINGOSTOMIA,,,,,HCO,HSO,REF,,,TUBAS,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
